Creditability,Account.Balance,Duration.of.Credit..month.,Payment.Status.of.Previous.Credit,Purpose,Credit.Amount,Value.Savings.Stocks,Length.of.current.employment,Instalment.per.cent,Sex...Marital.Status,Guarantors,Duration.in.Current.address,Most.valuable.available.asset,Age..years.,Concurrent.Credits,Type.of.apartment,No.of.Credits.at.this.Bank,Occupation,No.of.dependents,Telephone,Foreign.Worker
1,3,12,3,1,1315,1,4,4,3,1,4,1,36,3,2,2,1,1,1,1
0,2,45,4,6,2344,1,3,4,3,2,4,2,40,3,2,1,2,1,2,1
1,4,13,4,0,7189,1,3,2,3,1,2,2,44,3,2,2,3,1,1,2
1,2,12,2,2,1453,1,4,4,3,1,2,1,31,3,2,2,2,2,1,1
1,4,6,4,0,1154,1,3,2,4,1,2,1,26,3,1,2,2,2,1,1
0,1,12,1,0,3533,1,1,1,3,1,3,1,23,3,1,1,3,1,2,1
1,4,18,4,1,3206,3,2,2,1,1,3,3,34,3,2,2,2,2,2,1
1,1,36,2,0,3030,1,4,2,3,1,4,4,38,3,2,1,4,1,2,1
1,4,12,4,2,8478,2,2,1,2,1,2,4,37,3,2,1,3,1,2,1
1,4,36,2,3,3901,1,5,4,3,1,4,3,38,3,2,2,4,1,2,1
1,2,15,2,10,1866,1,2,2,2,1,1,3,43,2,1,2,3,2,1,1
1,4,24,4,1,1155,1,5,4,3,2,2,2,42,3,2,4,2,1,2,1
1,4,9,4,3,5990,5,5,1,3,1,4,4,51,1,3,2,3,2,1,1
1,1,12,1,3,1274,1,5,4,1,1,2,2,39,3,2,1,3,1,2,1
1,4,12,4,1,1236,5,5,4,3,1,3,1,35,3,1,1,3,1,2,1
1,2,70,4,3,12529,4,4,4,2,1,3,4,36,3,3,2,2,1,2,1
1,4,6,4,0,804,5,5,4,2,1,3,1,47,3,2,2,3,1,1,1
1,4,48,1,2,4517,5,3,4,2,1,3,2,47,3,3,1,3,1,2,1
1,3,6,2,2,1847,1,5,2,2,1,2,3,45,3,2,1,3,1,1,1
1,1,18,2,0,2028,1,4,3,2,1,4,1,40,3,2,1,3,1,2,1
1,4,9,2,0,1900,3,4,4,3,1,2,1,31,3,1,1,3,1,2,1
1,2,48,3,1,6571,1,4,3,3,1,3,2,25,1,2,2,3,1,2,1
0,1,18,2,1,1206,1,3,3,2,3,2,4,25,3,2,2,3,1,1,1
1,1,18,2,9,2844,1,2,2,2,1,3,2,33,3,2,2,4,1,1,1
0,4,7,4,2,663,2,4,4,2,1,2,1,61,3,3,2,3,1,1,1
0,1,30,2,0,6754,3,2,4,2,1,4,4,32,3,3,1,3,1,2,1
0,2,24,2,3,9567,1,1,4,2,1,2,4,37,1,1,2,4,1,2,1
0,2,12,3,3,683,1,5,3,1,1,4,4,50,3,3,2,3,1,1,1
1,2,12,2,2,864,1,1,4,4,1,2,2,31,3,2,1,3,1,1,1
1,4,18,2,1,1596,3,5,4,3,1,1,1,34,3,1,1,2,1,1,1
1,4,30,4,0,2699,5,3,3,3,1,3,3,30,3,2,2,3,2,1,1
1,4,24,2,3,1922,1,4,4,3,2,4,2,24,3,2,1,3,1,1,1
1,1,36,2,1,3920,1,3,3,3,3,2,1,27,3,2,2,3,1,1,1
1,3,18,4,9,883,1,2,4,3,1,2,1,20,3,1,2,2,1,1,1
1,1,18,2,1,2030,3,2,2,3,1,3,2,31,3,3,1,2,1,2,1
1,4,24,2,2,1719,5,3,4,2,1,4,4,35,1,3,1,3,1,1,1
1,2,21,3,9,2412,1,5,4,3,1,4,3,34,3,2,1,3,1,1,1
1,2,21,2,2,2316,1,1,4,2,1,2,2,23,3,1,1,3,1,1,1
0,4,12,2,2,3511,5,3,4,4,1,1,3,33,3,2,1,3,1,2,1
1,2,12,2,3,4455,1,3,1,2,3,3,1,30,3,1,1,3,1,1,1
0,4,24,2,2,2185,1,3,4,2,1,2,3,23,3,2,1,2,1,2,1
1,4,12,1,3,3795,1,2,2,3,1,2,2,43,3,2,1,2,2,2,1
1,1,18,4,3,13207,1,2,1,3,1,4,4,28,3,2,1,4,1,2,1
0,4,24,2,2,1305,1,3,4,4,1,2,3,34,1,2,3,2,1,1,1
0,2,21,2,6,3965,1,1,3,2,2,4,3,29,3,2,1,3,1,1,1
1,2,12,2,3,762,4,4,4,3,1,4,3,23,3,2,1,2,1,1,1
0,4,36,3,2,2670,3,4,4,2,1,2,3,23,1,1,2,4,2,2,1
0,3,10,0,0,664,1,2,2,3,1,2,2,20,1,1,1,3,1,1,1
1,1,13,4,2,1443,1,2,4,2,3,4,2,32,3,2,1,2,1,1,1
1,4,6,3,3,748,1,2,4,2,1,2,1,26,3,2,1,3,2,1,1
0,2,12,4,2,1163,1,5,4,2,1,4,2,35,3,2,1,3,1,1,1
0,4,30,0,6,3753,5,4,4,3,3,3,3,35,1,2,1,3,1,1,1
1,3,12,4,0,1230,1,4,2,4,1,1,2,23,3,1,1,3,1,1,1
1,1,45,4,3,2668,5,2,4,3,1,4,4,24,3,2,1,3,1,2,1
0,4,18,2,0,1597,3,3,4,2,1,4,2,30,3,2,1,2,1,1,1
0,1,24,2,4,1078,1,2,4,2,1,3,1,27,3,1,2,3,1,1,1
0,2,9,2,1,1845,1,2,3,2,1,2,4,41,3,2,1,3,1,1,1
0,1,48,2,3,10400,5,5,4,2,1,2,3,67,1,3,1,4,1,2,1
1,1,24,4,2,2917,1,4,4,3,1,2,4,27,3,2,1,4,1,2,1
1,2,24,0,2,934,1,4,4,3,2,4,1,45,3,2,1,3,1,1,1
1,4,24,3,1,3018,1,3,4,3,1,2,1,27,3,2,2,3,1,2,1
1,4,24,4,2,4590,1,4,1,3,1,2,1,29,3,2,1,3,1,1,2
1,4,6,4,3,1900,1,1,3,3,1,3,2,21,3,1,1,3,1,1,1
0,2,48,2,3,1820,3,4,3,2,1,4,1,31,1,2,2,3,1,1,1
1,1,7,2,3,2711,1,3,2,2,1,3,4,36,3,3,2,2,1,2,1
1,4,20,2,3,8650,1,4,1,3,3,4,4,31,3,2,1,3,1,1,1
1,2,15,0,9,3970,5,5,1,3,1,3,1,34,3,2,1,2,2,2,1
1,3,21,1,0,7817,2,3,1,3,1,4,3,52,2,2,1,3,2,2,1
1,4,24,2,9,4731,5,5,4,3,1,4,4,74,3,3,1,3,2,2,1
1,4,18,2,0,5568,2,5,1,3,1,4,1,26,3,2,1,3,1,2,1
1,3,6,2,3,628,3,2,4,3,1,2,1,25,3,2,1,3,1,1,1
0,2,24,4,6,3165,1,1,4,2,3,2,3,28,1,2,1,3,1,2,1
1,4,9,4,5,1415,5,4,3,3,1,1,1,50,3,2,1,2,1,2,1
1,4,6,3,3,3551,1,3,1,2,1,2,1,31,3,2,2,2,1,1,1
1,1,24,2,6,1470,1,3,2,3,1,3,3,27,1,2,1,3,1,1,1
1,2,24,2,0,6464,1,4,2,3,1,1,1,29,3,2,2,2,1,1,1
0,2,30,2,1,2966,1,3,4,3,1,4,4,64,1,3,2,3,1,1,1
0,4,27,3,3,3756,1,5,4,3,1,4,2,68,3,2,2,4,2,2,1
0,1,12,2,0,1242,1,3,4,3,1,1,1,22,3,1,1,3,1,1,1
1,4,18,2,2,2045,3,3,1,3,1,2,2,50,3,1,2,2,1,1,1
1,1,24,2,3,1939,2,3,4,3,1,4,1,25,3,1,1,3,1,1,1
1,2,24,2,4,748,2,5,4,4,2,2,3,44,3,2,2,3,1,1,1
0,2,60,2,3,6291,3,4,2,2,1,4,4,22,1,3,2,3,1,2,1
1,1,9,4,0,1216,1,3,1,1,1,1,2,23,3,2,3,2,1,1,1
1,1,12,2,3,2514,1,5,3,3,1,4,1,31,3,1,2,3,1,1,1
1,2,36,0,10,5860,1,5,3,3,1,4,3,52,3,2,1,3,1,2,1
1,1,12,4,6,1859,1,3,3,2,2,4,4,31,3,2,1,4,1,1,1
1,1,36,2,3,13819,5,5,1,3,3,4,1,29,3,2,1,3,1,2,1
0,2,18,1,3,2096,1,3,4,3,1,2,3,32,3,3,1,4,1,2,1
1,2,30,2,3,10302,1,1,2,3,1,2,1,52,3,2,1,3,1,1,1
0,1,36,4,3,1506,1,5,4,3,1,4,1,43,3,2,2,4,1,2,1
1,4,27,4,0,7474,2,4,2,3,1,4,4,45,2,3,2,3,1,2,1
1,2,36,2,3,4272,5,5,1,3,1,4,2,26,3,1,2,3,1,1,1
1,1,33,2,0,8351,1,3,2,1,1,4,4,32,3,2,1,3,2,1,1
1,4,12,2,9,2325,1,3,4,3,1,2,1,32,3,2,1,3,1,2,1
0,1,15,2,2,677,1,1,4,2,1,4,1,33,3,2,2,2,1,1,1
0,4,15,2,1,788,3,5,4,2,1,3,3,59,1,2,1,2,1,1,1
1,4,12,2,9,1189,1,3,4,2,1,2,3,20,3,2,1,3,1,1,1
1,4,6,2,1,1049,2,3,4,3,1,1,1,27,3,1,1,2,1,1,1
0,2,27,2,8,4041,1,4,2,3,1,2,2,28,3,1,1,3,1,2,1
1,2,6,0,2,485,1,3,4,3,1,4,1,43,3,2,1,2,1,1,1
1,4,12,2,1,4743,1,2,3,4,1,2,1,22,3,2,1,3,1,1,1
1,4,12,4,2,2025,1,4,2,4,1,2,1,39,3,2,1,3,1,1,1
0,4,30,3,0,3612,1,5,4,3,1,2,2,27,3,1,1,3,1,1,1
1,4,6,2,3,864,1,3,3,2,1,4,3,34,3,2,1,3,1,2,1
1,4,10,4,1,1301,1,4,4,4,1,2,3,47,3,1,2,2,2,2,1
0,2,39,4,2,3590,3,2,4,1,1,4,2,25,3,2,1,2,1,1,1
1,2,18,2,3,1934,1,4,2,3,1,3,3,55,2,2,2,4,1,1,1
0,1,30,4,3,3962,1,3,4,1,1,4,4,27,3,2,2,3,1,1,1
0,4,18,1,3,8223,1,2,4,2,1,2,4,28,3,2,1,3,1,2,1
0,3,27,3,2,5933,1,5,4,2,1,2,3,27,3,2,1,3,1,1,1
0,2,18,2,2,2227,1,3,4,3,1,3,2,20,3,1,2,3,1,1,1
1,4,11,2,3,1982,1,3,4,3,1,4,1,32,3,2,1,3,2,1,1
1,3,12,4,3,1939,1,3,3,2,1,4,2,35,3,2,1,3,1,1,2
0,1,12,0,2,1924,1,2,2,2,1,2,1,23,3,2,1,3,1,1,1
1,4,12,2,3,4241,2,2,4,3,3,3,1,40,3,1,1,3,1,2,1
1,3,6,3,0,959,1,3,2,2,1,4,3,41,3,2,2,2,1,2,1
0,4,15,2,9,1528,1,2,2,3,1,4,3,24,3,2,1,2,2,1,1
1,4,18,2,9,1051,4,3,4,2,1,2,1,68,1,2,1,2,2,1,1
1,2,12,4,3,1882,3,5,2,3,1,4,3,61,3,3,2,2,1,2,1
1,4,12,4,2,2269,1,4,4,3,1,4,2,43,3,2,2,2,1,1,1
0,1,14,4,0,1287,1,3,2,3,2,2,3,31,3,3,2,3,1,1,1
1,2,12,2,9,4718,5,2,1,3,1,3,2,25,1,2,2,3,1,2,1
1,3,12,2,0,6792,1,4,1,3,1,4,3,35,3,2,1,4,1,1,1
1,4,28,2,3,7768,1,2,4,3,1,1,3,22,3,2,1,4,1,2,1
1,4,12,2,2,1521,1,3,4,3,1,2,2,50,3,2,1,2,1,1,1
0,2,36,2,1,8476,5,2,2,1,1,2,3,45,3,2,2,3,1,2,1
1,4,36,2,3,6565,1,2,4,3,1,3,4,56,3,3,1,4,1,2,1
1,1,10,2,1,2382,2,2,2,2,1,3,2,31,3,1,2,3,1,1,1
0,2,18,2,2,2965,1,3,3,2,1,2,3,29,3,2,2,4,1,1,1
1,2,24,2,10,2332,1,3,4,2,1,3,3,58,3,2,1,3,1,2,1
1,1,9,2,3,1200,2,5,1,3,1,1,1,27,3,1,1,2,2,1,1
1,4,6,3,2,796,1,3,4,3,1,4,1,23,3,2,1,2,1,1,2
1,1,9,2,3,683,1,5,4,3,1,2,2,43,3,2,1,3,1,1,1
0,1,36,4,3,4550,1,3,3,3,1,1,3,42,1,3,3,3,1,2,1
1,1,47,4,2,10702,1,3,2,3,1,2,1,36,3,2,2,3,1,2,2
0,1,21,0,3,3575,1,3,3,3,1,2,2,34,3,2,1,2,1,1,1
1,1,6,2,1,709,5,1,3,3,1,2,1,49,3,1,1,2,1,1,1
0,2,42,2,0,13780,1,5,4,3,1,4,3,45,3,2,2,4,1,2,1
1,4,12,2,0,1494,1,4,4,2,1,2,3,29,3,2,1,3,1,1,1
1,4,12,1,9,1374,1,3,2,2,1,4,2,24,3,2,1,2,1,1,1
1,4,24,2,0,3544,1,3,4,2,1,3,2,29,3,2,1,3,1,1,1
0,4,12,3,0,2764,1,5,4,3,2,4,4,37,3,2,2,3,1,2,1
1,4,36,4,6,3951,1,4,3,3,1,2,2,28,1,1,1,3,1,1,1
0,2,7,3,2,1082,1,5,1,3,1,2,1,34,3,2,2,3,1,1,1
0,2,12,4,4,717,1,2,4,3,2,2,2,21,3,2,1,2,1,1,1
0,1,18,4,2,1815,1,3,3,3,1,1,2,34,2,2,2,2,2,1,1
0,2,18,0,5,1822,5,3,4,2,1,4,1,42,3,1,1,3,1,1,1
1,4,18,3,9,2993,5,5,4,3,1,2,3,65,3,2,1,3,1,1,1
1,4,15,4,0,5343,2,3,2,3,1,3,4,46,1,3,1,3,1,2,1
0,1,36,1,0,8339,1,3,1,3,1,2,3,22,3,1,1,4,1,2,1
1,4,12,2,0,4791,1,2,4,3,1,2,2,35,3,2,1,3,1,2,1
1,1,24,2,2,2128,1,5,4,3,1,4,4,37,3,2,3,4,1,1,1
0,3,36,2,3,1295,1,5,4,3,1,4,3,38,3,2,1,4,1,1,1
1,1,10,1,2,433,1,3,4,3,1,2,2,52,1,2,1,3,1,1,1
0,4,45,0,3,4234,1,2,2,2,1,4,3,23,1,1,1,4,1,2,1
1,2,24,2,3,14417,1,2,2,2,1,2,2,47,3,2,1,3,1,1,1
1,4,12,3,2,3181,1,4,2,1,1,4,3,31,3,2,1,3,2,1,1
1,1,15,4,0,1373,2,2,4,2,1,1,2,28,3,2,2,2,1,1,1
1,1,6,2,1,363,1,2,3,3,1,2,1,66,3,2,1,3,1,1,1
1,4,6,3,0,888,5,5,4,2,1,4,2,25,3,1,1,3,1,2,1
1,3,12,4,0,1795,1,4,4,3,1,2,2,34,1,2,2,3,2,1,1
1,1,45,2,1,7680,3,3,4,2,1,3,3,21,3,2,1,3,1,1,1
0,1,27,0,2,3160,2,3,2,2,1,4,1,24,3,2,1,4,1,2,1
0,4,24,2,2,3604,1,2,3,3,1,2,2,38,3,2,1,2,1,1,1
1,1,24,3,3,1431,1,5,3,4,1,4,1,22,3,2,1,2,1,1,1
1,1,12,2,3,4151,1,4,2,1,1,2,4,34,3,1,1,4,1,2,1
1,2,24,3,3,2849,1,3,4,1,1,3,3,37,3,2,1,3,1,2,1
1,4,48,3,6,10278,5,3,2,3,1,2,4,46,1,3,2,4,2,2,1
0,4,24,4,1,1579,1,3,2,2,1,2,1,23,3,2,1,3,1,1,1
1,3,6,2,2,1105,1,5,2,3,1,2,2,39,3,2,1,3,1,1,1
0,1,12,3,4,430,4,4,4,3,1,4,1,29,3,2,1,3,1,1,1
1,4,9,4,2,1126,5,4,4,3,1,2,2,32,3,2,1,2,1,1,1
1,4,20,4,0,1409,1,3,4,2,1,1,3,27,1,2,2,3,1,1,1
1,1,18,2,0,3396,1,3,1,2,1,4,4,27,3,2,1,3,2,1,1
0,2,10,2,0,1189,3,3,4,3,1,4,1,63,3,2,1,2,1,1,1
1,3,39,2,2,3359,5,5,4,3,1,2,1,26,3,2,1,3,1,1,1
0,1,48,4,3,5974,5,3,4,3,2,4,4,40,3,2,3,3,1,2,1
1,2,15,4,5,1902,5,5,4,2,1,4,3,40,3,2,1,2,1,1,1
1,2,12,2,3,1741,1,5,2,2,1,4,2,28,3,2,2,2,1,2,1
1,4,48,4,9,5957,2,5,4,4,1,3,1,47,3,2,2,3,2,2,1
1,1,12,2,2,4280,1,5,2,3,1,4,2,34,1,2,2,3,1,2,1
1,4,36,3,2,6358,1,5,4,4,1,2,1,26,3,2,1,3,1,2,1
1,1,24,2,3,4471,1,3,4,4,1,2,3,49,1,2,1,4,1,1,1
0,1,24,2,2,2611,1,4,4,3,2,4,1,32,3,1,2,3,1,2,1
1,4,18,4,3,1264,5,3,4,3,1,2,3,37,3,2,2,3,1,2,1
0,1,36,2,0,3436,1,3,3,3,1,3,2,40,3,2,1,3,1,1,1
1,1,6,2,3,1386,5,5,2,3,1,4,4,35,3,2,1,3,1,2,1
1,4,36,4,9,3738,1,2,3,1,1,1,3,24,3,1,1,2,1,1,1
1,4,18,2,2,839,1,3,4,3,1,4,1,22,1,2,1,3,1,1,1
1,3,18,2,2,722,2,2,4,3,1,2,1,35,3,1,1,2,1,1,1
1,1,24,2,0,1287,1,4,4,2,1,4,3,28,3,3,2,3,1,2,1
1,1,12,4,0,1938,1,4,4,2,1,2,3,50,3,3,2,4,1,2,1
1,2,20,2,1,8370,5,3,3,3,1,4,4,42,3,3,2,3,1,2,1
1,3,18,4,1,5748,1,4,3,3,1,1,3,31,3,2,2,4,1,2,1
0,2,24,4,2,2923,1,3,1,3,1,4,2,26,3,1,2,3,1,2,1
1,1,6,4,3,1282,1,3,1,2,3,1,1,27,3,1,1,4,1,2,1
0,1,20,2,6,1661,1,2,4,2,3,1,1,43,3,2,1,2,1,1,1
1,1,18,2,2,2631,1,5,4,3,1,3,3,31,3,2,1,3,1,2,1
0,1,15,2,1,1924,1,5,2,1,1,4,4,36,1,2,1,3,1,1,1
0,1,42,2,3,5124,1,4,4,3,1,4,4,26,1,3,1,3,1,1,1
1,2,48,2,0,4557,5,4,2,3,1,4,3,35,3,2,2,3,1,2,1
0,2,18,2,3,1367,1,5,4,3,1,4,3,45,3,2,1,3,1,1,1
0,4,12,4,2,1986,1,5,4,3,1,3,3,47,3,2,2,3,1,1,1
1,4,18,2,2,1515,1,5,4,3,2,3,3,35,3,2,2,4,1,2,1
1,3,24,4,6,1505,1,3,4,2,1,2,3,47,3,2,2,3,1,1,1
1,2,39,4,3,10394,3,3,2,4,1,3,3,32,2,3,2,4,1,2,1
1,1,12,2,0,2309,1,3,4,1,1,1,1,20,3,1,1,3,1,1,1
1,4,11,4,0,1244,2,5,2,3,1,2,2,32,3,2,2,3,1,1,1
1,4,30,4,0,3177,5,5,4,3,1,4,4,31,3,2,2,3,1,2,1
1,4,24,4,2,2633,1,4,2,3,1,4,1,34,3,2,2,3,1,2,1
1,2,12,2,9,6354,1,2,2,3,1,2,2,22,3,1,1,4,1,2,1
1,1,24,3,3,2325,1,2,4,3,1,2,2,28,3,2,2,2,1,1,1
1,2,15,4,3,11046,2,3,4,3,1,1,1,31,1,1,2,3,1,2,1
1,4,6,2,0,1828,5,1,1,3,1,2,1,24,3,1,1,3,1,1,2
1,1,9,2,3,1575,1,5,1,3,1,4,3,52,3,2,1,2,1,2,1
1,2,21,2,3,3767,2,5,1,2,1,4,2,48,3,2,1,3,2,1,1
1,4,20,2,0,3029,1,4,4,2,1,2,3,50,3,2,2,3,2,2,1
1,2,10,2,2,1743,5,5,4,1,1,4,1,27,3,1,1,1,1,1,1
1,4,36,2,3,4218,1,5,4,2,1,2,4,51,3,2,2,3,1,2,1
1,1,12,4,0,6022,1,2,2,2,1,2,1,38,3,1,2,2,1,1,1
0,1,12,2,3,3016,1,1,2,1,1,2,2,33,1,1,2,3,2,2,1
0,3,9,4,0,1420,2,2,2,1,1,1,1,38,3,2,1,3,1,1,1
1,4,36,2,3,4924,5,5,4,4,1,4,2,40,3,2,1,3,1,1,1
1,1,16,4,0,1358,1,5,1,3,1,4,1,35,3,2,2,3,1,1,1
0,2,18,4,2,3349,1,2,4,2,1,2,2,33,3,1,2,4,1,2,1
1,2,15,2,9,2383,1,3,4,1,1,4,3,48,2,2,1,3,1,2,1
1,4,12,2,9,2135,1,3,4,2,1,4,4,34,3,2,1,3,2,1,1
0,1,24,4,3,1034,1,4,4,3,1,2,1,33,3,1,2,2,1,1,1
1,1,18,2,3,1992,1,5,3,3,1,2,1,46,3,2,1,3,1,1,1
1,1,20,4,0,2077,1,4,2,3,3,4,3,62,3,3,1,3,2,1,1
0,2,15,0,3,3017,1,2,1,3,1,2,3,34,1,2,1,3,2,2,1
0,1,24,2,3,3762,5,3,2,3,1,2,2,29,1,1,1,4,1,2,1
1,4,36,2,3,1592,2,3,4,2,1,4,2,37,3,2,1,3,1,1,1
1,2,39,2,0,10141,1,2,2,3,1,4,3,30,3,2,1,3,1,1,1
0,4,24,2,0,1936,1,4,4,3,1,1,2,45,1,1,1,2,1,1,1
1,3,18,4,3,6288,1,3,2,3,1,1,2,36,3,2,1,4,1,2,1
1,4,9,2,3,1743,4,5,1,3,1,4,1,46,1,2,1,3,1,1,1
1,4,24,2,2,1796,1,3,4,2,1,4,3,31,3,1,1,2,1,2,1
1,2,8,4,3,3103,1,3,2,2,1,1,1,39,3,2,2,3,1,1,2
0,4,48,4,1,6418,1,2,4,2,1,2,3,20,3,1,2,3,1,1,1
0,2,27,2,2,4151,5,3,4,4,1,4,4,22,3,2,1,4,1,1,1
1,1,18,2,9,1203,1,1,2,3,1,2,1,25,3,1,1,2,1,1,1
1,4,24,2,2,1278,4,4,3,4,1,4,3,29,3,3,1,2,1,1,1
1,2,24,1,3,3408,5,2,1,3,3,2,1,26,3,2,1,3,2,2,1
1,4,15,4,9,2273,1,2,4,2,1,3,2,37,3,2,2,3,1,1,1
1,3,12,4,2,3255,1,3,3,3,1,1,2,40,1,1,2,4,1,2,1
1,4,24,2,2,2747,1,5,4,4,3,4,2,27,3,2,1,3,1,1,1
1,2,24,4,2,11585,1,1,1,3,1,2,2,31,3,2,1,4,1,2,1
1,4,15,2,0,916,1,4,4,3,1,2,1,22,3,1,1,3,1,1,2
1,1,36,4,2,7593,4,2,4,2,1,1,1,39,3,2,1,3,1,1,2
1,4,12,2,0,6227,5,4,1,3,1,2,2,49,3,2,1,2,1,1,1
1,2,48,4,10,14059,1,2,1,2,1,2,2,47,3,2,2,3,1,1,1
0,1,24,2,3,1364,1,2,4,3,3,1,1,30,1,1,2,2,1,1,1
1,2,24,4,1,6633,3,3,1,3,1,2,4,34,3,2,1,3,1,1,1
1,4,12,4,2,2746,1,2,2,2,1,4,2,29,3,2,2,3,1,2,1
1,4,36,2,2,4650,1,5,2,2,1,4,3,27,3,2,1,3,1,2,1
1,4,10,4,9,1571,1,3,4,3,1,2,3,31,3,2,2,4,1,2,1
0,3,15,2,0,2018,1,4,2,3,1,2,2,36,1,2,2,3,1,1,1
1,4,12,4,3,1658,1,5,4,2,1,3,3,66,3,2,2,3,1,2,1
1,1,15,3,0,1281,1,1,4,1,1,2,2,49,3,2,1,3,1,1,1
1,2,6,1,2,410,2,4,4,3,1,3,1,48,3,2,1,1,1,1,1
1,2,12,3,0,3443,1,5,4,3,1,3,1,67,1,2,2,3,2,2,1
1,2,12,2,1,636,1,4,4,3,1,2,1,35,1,2,2,2,1,1,1
1,4,12,3,1,4367,1,3,2,2,1,2,4,30,3,3,2,3,1,1,1
0,4,36,2,9,5098,1,3,4,2,1,2,4,31,1,3,2,3,1,2,1
1,2,24,4,1,2321,1,2,4,3,1,2,4,53,3,2,2,3,1,2,1
1,1,6,2,0,1210,1,3,1,3,1,4,3,23,3,1,1,2,1,1,2
0,1,12,2,9,1963,1,3,2,2,2,4,3,35,3,2,1,2,2,1,2
1,4,24,4,2,4542,1,1,4,3,1,1,3,24,3,1,2,4,1,1,1
1,1,18,2,0,3154,1,3,4,3,1,2,3,28,3,2,1,3,2,1,1
1,4,15,4,2,1051,3,5,4,4,1,3,2,39,3,2,2,4,1,2,1
1,4,12,4,2,1592,1,3,1,2,1,2,3,35,3,1,2,4,1,2,1
1,4,42,4,9,4460,1,5,4,3,1,4,1,28,3,2,3,3,1,1,1
0,1,48,2,0,8968,1,3,1,2,1,2,3,27,3,2,2,2,1,1,1
1,2,30,1,1,6322,2,2,2,3,1,4,2,23,3,2,1,3,1,1,1
1,4,12,2,0,1402,2,2,4,2,1,2,3,50,3,2,2,2,1,1,1
1,4,24,2,5,2417,5,3,1,4,1,2,1,23,3,1,1,2,1,1,1
1,4,18,2,3,2869,1,2,2,3,1,3,4,41,3,2,1,3,1,1,1
1,1,24,2,0,1411,3,4,4,2,1,4,4,44,3,3,2,3,1,1,1
1,2,12,4,2,2028,5,4,4,2,1,3,2,29,3,2,2,2,1,1,1
1,4,36,4,1,3974,1,5,4,3,1,2,1,35,3,1,2,3,2,2,1
1,4,18,4,0,5231,1,3,1,3,1,4,1,24,3,1,3,2,1,1,1
1,4,10,2,2,1440,1,4,4,3,1,4,3,45,3,3,1,3,1,1,1
1,4,24,0,3,6563,1,5,2,3,3,2,3,47,1,2,1,3,1,2,1
0,3,12,4,6,1356,1,4,4,4,1,4,3,33,3,2,2,3,1,1,1
1,4,24,4,6,2978,1,3,2,3,3,2,1,46,3,2,2,3,2,1,1
1,4,15,2,2,2194,5,5,4,4,1,4,4,31,2,3,2,3,2,1,1
1,2,38,2,3,4064,5,5,4,2,1,4,2,37,1,2,1,3,1,2,1
1,2,18,2,1,7863,1,2,2,2,1,3,3,42,3,2,2,3,2,1,1
1,1,24,1,1,4248,5,1,3,4,3,1,1,47,3,1,1,3,1,2,1
1,4,6,4,9,615,1,4,2,3,1,2,1,38,3,1,2,3,1,2,1
1,1,12,2,3,2132,3,3,4,3,3,2,3,37,3,2,1,2,1,1,1
0,4,6,4,2,765,1,4,4,3,1,4,1,30,3,2,2,3,1,1,1
1,1,24,2,3,1735,1,2,4,3,1,4,3,31,3,2,1,2,1,1,1
1,2,24,2,5,1855,1,5,4,1,1,1,2,66,3,2,1,3,2,2,1
1,1,36,4,1,1807,1,5,4,2,1,4,4,37,2,3,2,3,1,2,1
1,1,12,2,3,2745,1,3,1,3,1,1,2,20,3,2,1,3,1,1,2
1,2,24,2,0,1744,2,3,4,3,1,4,3,36,3,2,1,3,1,1,1
1,4,30,3,9,4015,1,2,1,3,1,4,1,32,2,1,1,2,2,1,1
1,1,24,2,1,2211,2,5,4,3,1,3,3,68,3,2,1,4,1,2,1
0,1,24,1,4,1924,1,2,2,2,1,4,4,30,3,2,1,3,1,1,1
0,2,18,3,1,2814,1,5,4,4,1,2,3,67,3,2,1,3,1,2,1
1,2,36,3,3,3186,1,5,4,2,1,4,2,58,3,1,2,4,1,2,1
1,2,6,2,2,901,1,2,4,3,1,2,1,39,3,2,2,3,2,1,1
0,3,18,2,0,2745,1,3,4,3,1,2,1,46,2,1,1,3,2,2,2
1,1,6,4,0,633,2,2,2,3,1,2,2,42,1,2,1,3,1,1,1
0,1,27,2,1,7944,2,2,1,3,2,1,3,40,3,2,1,2,1,2,1
1,2,6,4,2,625,1,5,4,4,1,1,1,48,3,2,2,2,2,1,1
0,1,12,2,1,1421,1,3,2,2,1,2,1,22,3,2,2,2,2,1,1
1,2,15,0,0,1006,1,4,4,3,1,2,1,48,3,2,1,3,1,1,1
1,2,10,2,3,1939,2,3,1,3,1,3,2,33,3,2,1,2,1,2,1
1,2,36,3,3,3841,4,5,4,1,1,3,3,32,3,2,1,3,1,1,1
1,1,11,2,3,1077,1,3,2,3,3,2,2,32,3,2,1,3,1,1,1
1,2,18,4,0,1973,1,2,4,4,1,2,4,34,3,3,2,3,1,2,1
1,3,36,2,0,15360,5,3,2,2,1,4,2,20,3,2,1,3,1,1,1
1,4,6,2,1,708,1,3,4,3,2,4,2,37,2,2,1,3,1,1,1
1,4,9,2,2,2224,3,3,2,2,1,1,3,34,3,2,2,3,1,2,1
0,1,28,1,3,2438,4,3,4,4,1,3,2,22,3,2,1,3,1,2,1
1,4,24,4,1,4914,4,3,4,4,1,1,4,31,3,2,2,3,1,2,1
1,1,24,3,1,1552,3,5,3,2,1,4,4,24,3,2,2,3,1,1,1
